id,name,cohort,predicted_gender,confidence,namerank,h_index,cited_by_count,credential_country,institution,subfield
ikp_t67_yuchao_tao,Yuchao Tao,long_tail_researcher_ikp,ambiguous,east_asian_name,0.1135,7,235,,,information retrieval
ikp_t67_yulai_tong,Yulai Tong,long_tail_researcher_ikp,ambiguous,east_asian_name,0.1119,2,14,,,data mining
ikp_t67_joel_kuepper,Joel Kuepper,long_tail_researcher_ikp,male,high,0.1151,1,13,,,programming languages
ikp_t67_emili_lupon,Emili Lupon,long_tail_researcher_ikp,female,high,0.0814,6,196,,,embedded systems
ikp_t67_boyang_zheng,Boyang Zheng,long_tail_researcher_ikp,ambiguous,east_asian_name,0.1797,15,872,,,computer networking
ikp_t67_jinghai_yin,Jinghai Yin,long_tail_researcher_ikp,ambiguous,east_asian_name,0.0832,7,191,,,operating systems
ikp_t67_aashaka_shah,Aashaka Shah,long_tail_researcher_ikp,ambiguous,unknown_to_detector,0.1589,5,326,,,computer networking
ikp_t67_rama_devi_mittal,Rama Devi Mittal,long_tail_researcher_ikp,male,medium,0.1114,41,4812,,,computer networking
ikp_t67_binlin_cheng,Binlin Cheng,long_tail_researcher_ikp,ambiguous,east_asian_name,0.1327,4,82,,,computer security
ikp_t67_susheel_sekhar,Susheel Sekhar,long_tail_researcher_ikp,ambiguous,unknown_to_detector,0.1108,3,211,,,distributed systems
ikp_t67_erci_xu,Erci Xu,long_tail_researcher_ikp,ambiguous,east_asian_name,0.1076,11,258,,,distributed systems
ikp_t67_yan_jiao,Yan Jiao,long_tail_researcher_ikp,ambiguous,east_asian_name,0.1186,87,46331,,,computer networking
ikp_t67_john_sicilia,John Sicilia,long_tail_researcher_ikp,male,high,0.1059,1,39,,,computer architecture
ikp_t67_jasper_ruehl,Jasper Ruehl,long_tail_researcher_ikp,male,high,0.1111,1,4,,,computer architecture
ikp_t67_ivan_beschastnikh,Ivan Beschastnikh,long_tail_researcher_ikp,male,high,0.3208,30,3563,,,computer networking
ikp_t67_hesam_shahrokhi,Hesam Shahrokhi,long_tail_researcher_ikp,ambiguous,unknown_to_detector,0.1304,2,19,,,programming languages
ikp_t67_sylvie_dujardin,Sylvie Dujardin,long_tail_researcher_ikp,female,high,0.0451,6,149,,,operating systems
ikp_t67_fengqing_jiang,Fengqing Jiang,long_tail_researcher_ikp,ambiguous,east_asian_name,0.1727,17,1587,,,computer security
ikp_t67_christoph_brepols,Christoph Brepols,long_tail_researcher_ikp,male,high,0.1184,6,385,,,operating systems
ikp_t67_rajesh_bordawekar,Rajesh Bordawekar,long_tail_researcher_ikp,male,high,0.2523,25,2019,,,operating systems
ikp_t67_xianran_xing,Xianran Xing,long_tail_researcher_ikp,ambiguous,east_asian_name,0.0973,64,17140,,,computer security
ikp_t67_joseph_chan,Joseph Chan,long_tail_researcher_ikp,male,high,0.1627,28,7328,,,theoretical computer science
ikp_t67_habiba_abdulganiyu,Habiba Abdulganiyu,long_tail_researcher_ikp,female,high,0.0881,1,19,,,natural language processing
ikp_t67_zhigang_cai,Zhigang Cai,long_tail_researcher_ikp,ambiguous,east_asian_name,0.1796,28,2710,,,computer architecture
ikp_t67_brennon_brimhall,Brennon Brimhall,long_tail_researcher_ikp,male,high,0.1416,1,6,,,computer security
ikp_t67_kuo_feng_hsu,Kuo-Feng Hsu,long_tail_researcher_ikp,ambiguous,east_asian_name,0.1811,18,1040,,,distributed systems
ikp_t67_david_broneske,David Broneske,long_tail_researcher_ikp,male,high,0.2676,13,498,,,distributed systems
ikp_t67_james_lovejoy,James Lovejoy,long_tail_researcher_ikp,male,high,0.1099,6,211,,,computer networking
ikp_t67_anna_karanika,Anna Karanika,long_tail_researcher_ikp,female,high,0.1092,5,94,,,distributed systems
ikp_t67_surendra_ghentiyala,Surendra Ghentiyala,long_tail_researcher_ikp,ambiguous,unknown_to_detector,0.0743,1,9,,,theoretical computer science
ikp_t67_zuming_jiang,Zuming Jiang,long_tail_researcher_ikp,ambiguous,east_asian_name,0.1435,17,1120,,,operating systems
ikp_t67_hlna_galhardas,Héléna Galhardas,long_tail_researcher_ikp,female,high,0.2295,11,1005,,,programming languages
ikp_t67_hadi_noureddine,Hadi Noureddine,long_tail_researcher_ikp,male,high,0.1757,6,129,,,computer networking
ikp_t67_insik_shin,Insik Shin,long_tail_researcher_ikp,ambiguous,east_asian_name,0.2505,33,3877,,,computer architecture
ikp_t67_dan_suciu,Dan Suciu,long_tail_researcher_ikp,male,high,0.3659,80,24347,,,programming languages
ikp_t67_xinming_wang,Xinming Wang,long_tail_researcher_ikp,ambiguous,east_asian_name,0.1208,102,44522,,,human-computer interaction
ikp_t67_waqar_amin,Waqar Amin,long_tail_researcher_ikp,male,high,0.1019,8,171,,,embedded systems
ikp_t67_yumi_horiuchi,Yumi Horiuchi,long_tail_researcher_ikp,female,high,0.0524,4,317,,,programming languages
ikp_t67_yaning_guo,Yaning Guo,long_tail_researcher_ikp,ambiguous,east_asian_name,0.1943,16,971,,,computer networking
ikp_t67_fangming_lu,Fangming Lu,long_tail_researcher_ikp,ambiguous,east_asian_name,0.0414,2,36,,,operating systems
ikp_t67_shuangxi_chen,Shuangxi Chen,long_tail_researcher_ikp,ambiguous,east_asian_name,0.1376,18,955,,,computer security
ikp_t67_hidetsugu_irie,Hidetsugu Irie,long_tail_researcher_ikp,ambiguous,unknown_to_detector,0.133,10,325,,,distributed systems
ikp_t67_jihoon_cho,Jihoon Cho,long_tail_researcher_ikp,ambiguous,east_asian_name,0.1777,13,2249,,,computer security
ikp_t67_anna_forlenza_bailey,Anna Forlenza-Bailey,long_tail_researcher_ikp,female,high,0.0816,3,441,,,programming languages
ikp_t67_yenhung_lin,Yen‐Hung Lin,long_tail_researcher_ikp,ambiguous,east_asian_name,0.1449,50,8699,,,computer architecture
ikp_t67_shanlu_liu,Shan‐Lu Liu,long_tail_researcher_ikp,ambiguous,east_asian_name,0.1764,51,8130,,,operating systems
ikp_t67_shandan_zhou,Shandan Zhou,long_tail_researcher_ikp,ambiguous,east_asian_name,0.1138,3,43,,,operating systems
ikp_t67_christophe_gyurgyik,Christophe Gyurgyik,long_tail_researcher_ikp,male,high,0.0832,1,2,,,embedded systems
ikp_t67_christian_faerber,Christian Faerber,long_tail_researcher_ikp,male,high,0.1068,4,52,,,distributed systems
ikp_t67_fabrizio_lombardi,Fabrizio Lombardi,long_tail_researcher_ikp,male,high,0.2603,67,16278,,,theoretical computer science
ikp_t67_ali_zlfkar_coban,Ali Zülfükar Coban,long_tail_researcher_ikp,male,high,0.1049,1,2,,,distributed systems
ikp_t67_pankaj_kansal,Pankaj Kansal,long_tail_researcher_ikp,male,high,0.1181,3,61,,,computer architecture
ikp_t67_dongbo_liu,Dongbo Liu,long_tail_researcher_ikp,ambiguous,east_asian_name,0.1841,33,3761,,,distributed systems
ikp_t67_julien_gamba,Julien Gamba,long_tail_researcher_ikp,male,high,0.2435,7,331,,,operating systems
ikp_t67_jean_marc_gaudin,Jean-Marc Gaudin,long_tail_researcher_ikp,male,high,0.1405,14,539,,,programming languages
ikp_t67_alok_mishra,Alok Mishra,long_tail_researcher_ikp,male,high,0.1035,20,16394,,,operating systems
ikp_t67_thales_bandiera_paiva,Thales Bandiera Paiva,long_tail_researcher_ikp,ambiguous,unknown_to_detector,0.1359,6,67,,,computer security
ikp_t67_helper_zhou,Helper Zhou,long_tail_researcher_ikp,ambiguous,east_asian_name,0.0435,6,119,,,human-computer interaction
ikp_t67_sowmya_dharanipragada,Sowmya Dharanipragada,long_tail_researcher_ikp,ambiguous,unknown_to_detector,0.0951,1,21,,,operating systems
ikp_t67_qiansheng_rao,Qiansheng Rao,long_tail_researcher_ikp,ambiguous,androgynous,0.1476,2,15,,,computer architecture
ikp_t67_wenhong_li,Wenhong Li,long_tail_researcher_ikp,ambiguous,east_asian_name,0.1743,47,9253,,,computer architecture
ikp_t67_eyee_hyun_nam,Eyee Hyun Nam,long_tail_researcher_ikp,ambiguous,east_asian_name,0.0811,6,301,,,operating systems
ikp_t67_shilong_gou,Shilong Gou,long_tail_researcher_ikp,ambiguous,androgynous,0.0686,4,58,,,computer architecture
ikp_t67_jinling_yin,Jinling Yin,long_tail_researcher_ikp,ambiguous,east_asian_name,0.1262,43,5334,,,computer architecture
ikp_t67_arup_mondal,Arup Mondal,long_tail_researcher_ikp,male,high,0.1919,11,662,,,computer security
ikp_t67_xueqiang_yan,Xueqiang Yan,long_tail_researcher_ikp,ambiguous,east_asian_name,0.18,12,1992,,,distributed systems
ikp_t67_graciela_sala,Graciela Sala,long_tail_researcher_ikp,female,high,0.0968,34,3252,,,programming languages
ikp_t67_yuhang_gan,Yuhang Gan,long_tail_researcher_ikp,ambiguous,androgynous,0.1297,6,179,,,computer networking
ikp_t67_chenren_xu,Chenren Xu,long_tail_researcher_ikp,ambiguous,east_asian_name,0.2739,31,3834,,,operating systems
ikp_t67_nariyoshi_chida,Nariyoshi Chida,long_tail_researcher_ikp,ambiguous,unknown_to_detector,0.1289,3,37,,,programming languages
ikp_t67_stefan_schemmer,Stefan Schemmer,long_tail_researcher_ikp,male,high,0.1354,7,197,,,computer networking
ikp_t67_heydar_shariatzadeh,Heydar Shariatzadeh,long_tail_researcher_ikp,male,high,0.1112,2,9,,,computer networking
ikp_t67_eleonora_franchi_scarselli,Eleonora Franchi Scarselli,long_tail_researcher_ikp,female,high,0.1389,14,671,,,computer architecture
ikp_t67_seemanta_saha,Seemanta Saha,long_tail_researcher_ikp,ambiguous,unknown_to_detector,0.2192,7,128,,,programming languages
ikp_t67_zhouyang_jia,Zhouyang Jia,long_tail_researcher_ikp,ambiguous,east_asian_name,0.1678,12,349,,,programming languages
ikp_t67_jaroslaw_cwiklik,Jaroslaw Cwiklik,long_tail_researcher_ikp,ambiguous,unknown_to_detector,0.0992,1,4,,,distributed systems
ikp_t67_laure_fournier,Laure Fournier,long_tail_researcher_ikp,female,high,0.0854,42,6987,,,computer architecture
ikp_t67_jihyuck_jo,Jihyuck Jo,long_tail_researcher_ikp,ambiguous,unknown_to_detector,0.1215,8,280,,,distributed systems
ikp_t67_zicang_xu,Zicang Xu,long_tail_researcher_ikp,ambiguous,east_asian_name,0.1035,1,23,,,distributed systems
ikp_t67_gianluca_passaro,Gianluca Passaro,long_tail_researcher_ikp,male,high,0.0641,2,120,,,theoretical computer science
ikp_t67_christina_solomonidou,Christina Solomonidou,long_tail_researcher_ikp,female,high,0.1035,11,516,,,programming languages
ikp_t67_alexander_eulitz,Alexander Eulitz,long_tail_researcher_ikp,male,high,0.1654,8,360,,,operating systems
ikp_t67_yeonghyeon_kim,Yeonghyeon Kim,long_tail_researcher_ikp,ambiguous,east_asian_name,0.0819,1,28,,,computer security
ikp_t67_zheming_zhou,Zheming Zhou,long_tail_researcher_ikp,ambiguous,east_asian_name,0.0803,6,223,,,computer vision
ikp_t67_sasi_kiran_suddarsi,Sasi Kiran Suddarsi,long_tail_researcher_ikp,ambiguous,unknown_to_detector,0.1189,1,13,,,computer architecture
ikp_t67_shiyin_zhu,Shiyin Zhu,long_tail_researcher_ikp,ambiguous,east_asian_name,0.0838,2,47,,,theoretical computer science
ikp_t67_andrea_galeazzi,Andrea Galeazzi,long_tail_researcher_ikp,female,high,0.0946,11,1001,,,operating systems
ikp_t67_jinbin_wang,Jinbin Wang,long_tail_researcher_ikp,ambiguous,east_asian_name,0.0995,37,4971,,,theoretical computer science
ikp_t67_wenjia_cai,Wenjia Cai,long_tail_researcher_ikp,ambiguous,east_asian_name,0.1839,55,21882,,,computer architecture
ikp_t67_chuanjun_zeng,Chuanjun Zeng,long_tail_researcher_ikp,ambiguous,east_asian_name,0.0778,4,38,,,computer architecture
ikp_t67_tarannum_khan,Tarannum Khan,long_tail_researcher_ikp,ambiguous,unknown_to_detector,0.1149,7,178,,,computer networking
ikp_t67_zaifeng_pan,Zaifeng Pan,long_tail_researcher_ikp,ambiguous,east_asian_name,0.0897,5,90,,,computer architecture
ikp_t67_mengqi_yang,Mengqi Yang,long_tail_researcher_ikp,ambiguous,east_asian_name,0.1386,27,2450,,,computer security
csrankings_fraser_brown,Fraser Brown,cs_faculty,male,high,0.3051,,,,Carnegie Mellon University,
csrankings_oluwasanmi_koyejo,Oluwasanmi Koyejo,cs_faculty,ambiguous,unknown_to_detector,0.5846,,,,Stanford University,
csrankings_jon_froehlich,Jon Froehlich,cs_faculty,male,high,0.6489,,,,University of Washington,
csrankings_rajalakshmi_nandakumar_tech,Rajalakshmi Nandakumar [Tech],cs_faculty,ambiguous,unknown_to_detector,0.3659,,,,Cornell University,
csrankings_ziv_bar_joseph,Ziv Bar-Joseph,cs_faculty,male,high,0.567,,,,Carnegie Mellon University,
csrankings_emily_mower_provost,Emily Mower Provost,cs_faculty,female,high,0.53,,,,University of Michigan,
csrankings_jeff_a__bilmes,Jeff A. Bilmes,cs_faculty,male,high,0.6501,,,,University of Washington,
csrankings_anind_k__dey,Anind K. Dey,cs_faculty,ambiguous,unknown_to_detector,0.6376,,,,University of Washington,
csrankings_christopher_peikert,Christopher Peikert,cs_faculty,male,high,0.6646,,,,University of Michigan,
csrankings_angelique_taylor_tech,Angelique Taylor [Tech],cs_faculty,female,high,0.2786,,,,Cornell University,
csrankings_adam_finkelstein,Adam Finkelstein,cs_faculty,male,high,0.5203,,,,Princeton University,
csrankings_brian_w__kernighan,Brian W. Kernighan,cs_faculty,male,high,0.5589,,,,Princeton University,
csrankings_steve_marschner,Steve Marschner,cs_faculty,male,high,0.6486,,,,Cornell University,
csrankings_wenting_zheng,Wenting Zheng,cs_faculty,ambiguous,east_asian_name,0.3405,,,,Carnegie Mellon University,
csrankings_christoforos_e__kozyrakis,Christoforos E. Kozyrakis,cs_faculty,male,high,0.6016,,,,Stanford University,
csrankings_stefano_tessaro,Stefano Tessaro,cs_faculty,male,high,0.5732,,,,University of Washington,
csrankings_anupam_datta,Anupam Datta,cs_faculty,male,high,0.6562,,,,Carnegie Mellon University,
csrankings_qing_qu_0001,Qing Qu 0001,cs_faculty,ambiguous,east_asian_name,0.3673,,,,University of Michigan,
csrankings_jenna_wiens,Jenna Wiens,cs_faculty,female,high,0.5992,,,,University of Michigan,
csrankings_immanuel_trummer,Immanuel Trummer,cs_faculty,male,high,0.5468,,,,Cornell University,
csrankings_roy_maxion,Roy Maxion,cs_faculty,male,high,0.5195,,,,Carnegie Mellon University,
csrankings_maneesh_agrawala,Maneesh Agrawala,cs_faculty,ambiguous,unknown_to_detector,0.5922,,,,Stanford University,
csrankings_tanushree_mitra,Tanushree Mitra,cs_faculty,ambiguous,unknown_to_detector,0.4194,,,,University of Washington,
csrankings_li_yang_tan,Li-Yang Tan,cs_faculty,ambiguous,east_asian_name,0.39,,,,Stanford University,
csrankings_anshul_kundaje,Anshul Kundaje,cs_faculty,ambiguous,unknown_to_detector,0.6011,,,,Stanford University,
csrankings_david_s__bindel,David S. Bindel,cs_faculty,male,high,0.5951,,,,Cornell University,
csrankings_riad_wahby,Riad Wahby,cs_faculty,male,high,0.5284,,,,Carnegie Mellon University,
csrankings_james_h__morris_jr_,James H. Morris Jr.,cs_faculty,male,high,0.5305,,,,Carnegie Mellon University,
csrankings_parastoo_abtahi,Parastoo Abtahi,cs_faculty,ambiguous,unknown_to_detector,0.2811,,,,Princeton University,
csrankings_jialin_ding_0001,Jialin Ding 0001,cs_faculty,ambiguous,east_asian_name,0.1764,,,,Princeton University,
csrankings_euiwoong_lee,Euiwoong Lee,cs_faculty,ambiguous,east_asian_name,0.467,,,,University of Michigan,
csrankings_hartmut_geyer,Hartmut Geyer,cs_faculty,male,high,0.3659,,,,Carnegie Mellon University,
csrankings_william_l__scherlis,William L. Scherlis,cs_faculty,male,high,0.5529,,,,Carnegie Mellon University,
csrankings_bryan_parno,Bryan Parno,cs_faculty,male,high,0.6643,,,,Carnegie Mellon University,
csrankings_huijia_lin,Huijia Lin,cs_faculty,ambiguous,east_asian_name,0.5123,,,,University of Washington,
csrankings_phoebe_sengers,Phoebe Sengers,cs_faculty,female,high,0.5841,,,,Cornell University,
csrankings_andrew_pavlo,Andrew Pavlo,cs_faculty,male,high,0.5732,,,,Carnegie Mellon University,
csrankings_bogdan_vasilescu,Bogdan Vasilescu,cs_faculty,male,high,0.4451,,,,Carnegie Mellon University,
csrankings_hanna_hajishirzi,Hanna Hajishirzi,cs_faculty,female,high,0.5592,,,,University of Washington,
csrankings_james_mccann,James McCann,cs_faculty,male,high,0.4076,,,,Carnegie Mellon University,
csrankings_mark_a__horowitz,Mark A. Horowitz,cs_faculty,male,high,0.6035,,,,Stanford University,
csrankings_olga_g__troyanskaya,Olga G. Troyanskaya,cs_faculty,female,high,0.6108,,,,Princeton University,
csrankings_yun_william_yu,Yun William Yu,cs_faculty,ambiguous,east_asian_name,0.23,,,,Carnegie Mellon University,
csrankings_abhinav_gupta_0001,Abhinav Gupta 0001,cs_faculty,ambiguous,unknown_to_detector,0.4997,,,,Carnegie Mellon University,
csrankings_carolyn_penstein_ros,Carolyn Penstein Rosé,cs_faculty,female,high,0.5081,,,,Carnegie Mellon University,
csrankings_lorrie_faith_cranor,Lorrie Faith Cranor,cs_faculty,female,high,0.6303,,,,Carnegie Mellon University,
csrankings_hun_seok_kim,Hun-Seok Kim,cs_faculty,ambiguous,east_asian_name,0.4027,,,,University of Michigan,
csrankings_maria_florina_popa,Maria-Florina Popa,cs_faculty,female,high,0.1251,,,,Carnegie Mellon University,
csrankings_martha_e__pollack,Martha E. Pollack,cs_faculty,female,high,0.5122,,,,Cornell University,
csrankings_yejin_choi_0001,Yejin Choi 0001,cs_faculty,ambiguous,east_asian_name,0.1355,,,,Stanford University,
csrankings_michael_j__freedman,Michael J. Freedman,cs_faculty,male,high,0.5068,,,,Princeton University,
csrankings_joyce_yue_chai,Joyce Yue Chai,cs_faculty,ambiguous,east_asian_name,0.5119,,,,University of Michigan,
csrankings_huijia_rachel_lin,Huijia (Rachel) Lin,cs_faculty,ambiguous,east_asian_name,0.4935,,,,University of Washington,
csrankings_arpita_ghosh,Arpita Ghosh,cs_faculty,female,high,0.4276,,,,Cornell University,
csrankings_jonathan_r__mayer,Jonathan R. Mayer,cs_faculty,male,high,0.5509,,,,Princeton University,
csrankings_amy_ogan,Amy Ogan,cs_faculty,female,high,0.5435,,,,Carnegie Mellon University,
csrankings_ronald_g__dreslinski,Ronald G. Dreslinski,cs_faculty,male,high,0.5338,,,,University of Michigan,
csrankings_alan_m__frieze,Alan M. Frieze,cs_faculty,male,high,0.6427,,,,Carnegie Mellon University,
csrankings_junyi_zhu_0001,Junyi Zhu 0001,cs_faculty,ambiguous,east_asian_name,0.2143,,,,University of Michigan,
csrankings_mae_milano,Mae Milano,cs_faculty,female,high,0.1768,,,,Princeton University,
csrankings_peter_m__chen,Peter M. Chen,cs_faculty,ambiguous,east_asian_name,0.5209,,,,University of Michigan,
csrankings_andrew_clifford_myers,Andrew Clifford Myers,cs_faculty,male,high,0.5681,,,,Cornell University,
csrankings_ben_shapiro_0001,Ben Shapiro 0001,cs_faculty,male,high,0.1311,,,,University of Washington,
csrankings_anirudha_majumdar,Anirudha Majumdar,cs_faculty,ambiguous,unknown_to_detector,0.4808,,,,Princeton University,
csrankings_jeffrey_michael_heer,Jeffrey Michael Heer,cs_faculty,male,high,0.6338,,,,University of Washington,
csrankings_nicola_dell_tech,Nicola Dell [Tech],cs_faculty,female,high,0.4757,,,,Cornell University,
csrankings_thomas_rothvoss,Thomas Rothvoss,cs_faculty,male,high,0.65,,,,University of Washington,
csrankings_bharath_hariharan,Bharath Hariharan,cs_faculty,ambiguous,unknown_to_detector,0.5232,,,,Cornell University,
csrankings_paul_glz,Paul Gölz,cs_faculty,male,high,0.3392,,,,Cornell University,
csrankings_anhong_guo,Anhong Guo,cs_faculty,ambiguous,east_asian_name,0.4138,,,,University of Michigan,
csrankings_vincent_josua_hellendoorn,Vincent Josua Hellendoorn,cs_faculty,male,high,0.3795,,,,Carnegie Mellon University,
csrankings_david_p__woodruff,David P. Woodruff,cs_faculty,male,high,0.6446,,,,Carnegie Mellon University,
csrankings_brian_noble,Brian Noble,cs_faculty,male,high,0.5554,,,,University of Michigan,
csrankings_qingzi_vera_liao,Qingzi Vera Liao,cs_faculty,ambiguous,unknown_to_detector,0.3684,,,,University of Michigan,
csrankings_ke_sun_0012,Ke Sun 0012,cs_faculty,ambiguous,east_asian_name,0.1784,,,,University of Michigan,
csrankings_thomas_l__griffiths_0001,Thomas L. Griffiths 0001,cs_faculty,male,high,0.4911,,,,Princeton University,
csrankings_john_d__storey,John D. Storey,cs_faculty,male,high,0.3295,,,,Princeton University,
csrankings_karem_a__sakallah,Karem A. Sakallah,cs_faculty,male,high,0.5716,,,,University of Michigan,
csrankings_chenyan_xiong,Chenyan Xiong,cs_faculty,ambiguous,east_asian_name,0.4138,,,,Carnegie Mellon University,
csrankings_michael_p__kim,Michael P. Kim,cs_faculty,ambiguous,east_asian_name,0.393,,,,Cornell University,
csrankings_paul_grubbs,Paul Grubbs,cs_faculty,male,high,0.4532,,,,University of Michigan,
csrankings_mark_guzdial,Mark Guzdial,cs_faculty,male,high,0.6103,,,,University of Michigan,
csrankings_wen_sun_0002,Wen Sun 0002,cs_faculty,ambiguous,east_asian_name,0.3405,,,,Cornell University,
csrankings_norman_sadeh_koniecpol,Norman Sadeh-Koniecpol,cs_faculty,male,high,0.4108,,,,Carnegie Mellon University,
csrankings_mahadev_satyanarayanan,Mahadev Satyanarayanan,cs_faculty,ambiguous,unknown_to_detector,0.5705,,,,Carnegie Mellon University,
csrankings_dan_boneh,Dan Boneh,cs_faculty,male,high,0.6135,,,,Stanford University,
csrankings_ronald_j__brachman,Ronald J. Brachman,cs_faculty,male,high,0.5346,,,,Cornell University,
csrankings_jiasi_chen,Jiasi Chen,cs_faculty,ambiguous,east_asian_name,0.3249,,,,University of Michigan,
csrankings_yin_tat_lee,Yin Tat Lee,cs_faculty,ambiguous,east_asian_name,0.5513,,,,University of Washington,
csrankings_odest_chadwicke_jenkins,Odest Chadwicke Jenkins,cs_faculty,ambiguous,unknown_to_detector,0.5692,,,,University of Michigan,
csrankings_mor_harchol_balter,Mor Harchol-Balter,cs_faculty,male,high,0.6,,,,Carnegie Mellon University,
csrankings_bernard_marie_chazelle,Bernard Marie Chazelle,cs_faculty,male,high,0.5978,,,,Princeton University,
