entity_id,entity_name,cohort,n_models,namerank,namerank_sd,refusal_rate,embedding_sim_mean
imo_bogdan_veklych,Bogdan Veklych,imo_gold,36,0.0556,,0.361,0.736
oa_paper_quantum_computational_chemistry,Quantum computational chemistry,long_tail_paper,36,0.3056,,0.278,0.695
oa_paper_hate_speech_detection_is_not_as_easy_as_you_may_th,Hate Speech Detection is Not as Easy as You May Think,long_tail_paper,36,0.0833,,0.222,0.759
oa_paper_hyperplane_assisted_evolutionary_algorithm_for_man,Hyperplane Assisted Evolutionary Algorithm for Many-Objective Optimization Problems,long_tail_paper,36,0.0556,,0.361,0.727
ikp_t67_fengqing_jiang,Fengqing Jiang,long_tail_researcher_ikp,36,0.0,,0.472,0.571
mid_tier_book_cursed_bunny,Cursed Bunny,mid_tier_book,36,0.6667,,0.139,0.762
mid_tier_writer_malin_alegria,Malin Alegria,mid_tier_writer,36,0.5833,,0.194,0.723
ikp_t67_janick_edinger,Janick Edinger,long_tail_researcher_ikp,36,0.2778,,0.389,0.67
msra_chang_hyun_park_2017,Chang Hyun Park,msra_phd_fellowship,36,0.0833,,0.639,0.539
mid_tier_actor_holly_fields,Holly Fields,mid_tier_actor,36,0.4722,,0.278,0.613
msra_ping_luo_2013,Ping Luo,msra_phd_fellowship,36,0.5278,,0.306,0.652
rhodes_2016_grace_huckins,Grace Huckins,rhodes_scholar,36,0.4444,,0.306,0.553
msra_hirofumi_inaguma_2019,Hirofumi Inaguma,msra_phd_fellowship,36,0.4444,,0.278,0.649
gpt5_colin_reid,Colin Reid,gpt5_system_card_author,36,0.0,,0.75,0.538
artifact_mapreduce_paper,MapReduce paper,research_paper,36,0.0,,0.056,0.707
ioi_hynek_jemelik,Hynek Jemelík,ioi_gold,36,0.0278,,0.444,0.651
mid_tier_athlete_toumani_camara,Toumani Camara,mid_tier_athlete,36,0.6389,,0.194,0.833
ikp_t67_yaning_guo,Yaning Guo,long_tail_researcher_ikp,36,0.0,,0.5,0.552
oa_paper_efficient_and_robust_automated_machine_learning,Efficient and robust automated machine learning,long_tail_paper,36,0.6667,,0.167,0.782
oa_paper_convolutional_capsnet_a_novel_artificial_neural_ne,Convolutional capsnet: A novel artificial neural network approach to detect COVID-19 disease from X-ray images using capsule networks,long_tail_paper,36,0.25,,0.222,0.843
oa_paper_fused_matrix_factorization_with_geographical_and_s,Fused Matrix Factorization with Geographical and Social Influence in Location-Based Social Networks,long_tail_paper,36,0.0833,,0.389,0.722
imo_wijit_yangjit,Wijit Yangjit,imo_gold,36,0.0556,,0.556,0.661
artifact_helpful_and_harmless_paper,Helpful and Harmless paper,research_paper,36,0.0,,0.139,0.543
mid_tier_book_marabel_morgan,Marabel Morgan,mid_tier_book,36,0.6944,,0.194,0.725
ioi_simon_lindholm,Simon Lindholm,ioi_gold,36,0.5278,,0.111,0.711
mid_tier_writer_laura_abbot,Laura Abbot,mid_tier_writer,36,0.3611,,0.361,0.557
mid_tier_actor_christine_dunford,Christine Dunford,mid_tier_actor,36,0.4167,,0.278,0.573
mid_tier_writer_jeremiah_clemens,Jeremiah Clemens,mid_tier_writer,36,0.6389,,0.167,0.74
oa_paper_blockchains_everywhere___a_use_case_of_blockchains,Blockchains everywhere - a use-case of blockchains in the pharma supply-chain,long_tail_paper,36,0.1389,,0.306,0.728
artifact_rotary_position_embedding_paper,Rotary Position Embedding paper,research_paper,36,0.0,,0.139,0.796
artifact_rsa_cryptosystem_paper,RSA cryptosystem paper,research_paper,36,0.0,,0.278,0.671
imo_aleksandr_kalmynin,Aleksandr Kalmynin,imo_gold,36,0.2222,,0.333,0.665
artifact_medusa_paper,Medusa paper,research_paper,36,0.0,,0.222,0.584
mid_tier_book_get_a_life_chloe_brown,Get a Life Chloe Brown,mid_tier_book,36,0.8611,,0.028,0.841
imo_chong_hong_song,Chong Hong Song,imo_gold,36,0.0,,0.5,0.598
rhodes_2017_james_c_pavur,James C. Pavur,rhodes_scholar,36,0.5,,0.306,0.589
mid_tier_book_dept__of_speculation,Dept. of Speculation,mid_tier_book,36,0.9167,,0.028,0.874
oa_paper_trojaning_attack_on_neural_networks,Trojaning Attack on Neural Networks,long_tail_paper,36,0.5278,,0.111,0.798
artifact_math,MATH,benchmark,36,0.7778,,0.028,0.625
ds_ning_tian,Ning Tian,deepseek_v3_author,36,0.0556,,0.583,0.601
mid_tier_oss_maintainer_christopher_manning,Christopher Manning,mid_tier_oss_maintainer,36,0.9444,,0.056,0.881
imo_jun_su,Jun Su,imo_gold,36,0.0556,,0.5,0.608
mid_tier_journalist_dwarkesh_patel,Dwarkesh Patel,mid_tier_journalist,36,0.8056,,0.056,0.832
rhodes_2017_caylin_l_moore,Caylin L. Moore,rhodes_scholar,36,0.5278,,0.306,0.634
ioi_maxim_akhmedov,Maxim Akhmedov,ioi_gold,36,0.2222,,0.25,0.668
oa_paper_federated_learning_of_predictive_models_from_feder,Federated learning of predictive models from federated Electronic Health Records,long_tail_paper,36,0.3333,,0.194,0.783
artifact_cognition_ai,Cognition AI,ai_startup_or_company,36,0.6944,,0.111,0.803
ioi_felipe_abella_cavalcante_mendonca_de_souza,Felipe Abella Cavalcante Mendonça de Souza,ioi_gold,36,0.0278,,0.528,0.586
mid_tier_politician_adam_frisch,Adam Frisch,mid_tier_politician,36,0.8611,,0.028,0.907
oa_paper_spyrmsd_symmetry_corrected_rmsd_calculations_in_py,spyrmsd: symmetry-corrected RMSD calculations in Python,long_tail_paper,36,0.5556,,0.194,0.795
mid_tier_writer_donald_antrim,Donald Antrim,mid_tier_writer,36,0.8056,,0.056,0.8
artifact_convolutional_networks_paper,Convolutional Networks paper,research_paper,36,0.0,,0.056,0.72
mid_tier_writer_jonathan_bayliss,Jonathan Bayliss,mid_tier_writer,36,0.3333,,0.444,0.595
msra_wangyou_zhang_2021,Wangyou Zhang,msra_phd_fellowship,36,0.0556,,0.472,0.628
imo_tae_hwan_park,Tae Hwan Park,imo_gold,36,0.1667,,0.389,0.676
mid_tier_athlete_j_j__wolf,J.J. Wolf,mid_tier_athlete,36,0.6667,,0.028,0.87
oa_paper_ieee_transactions_on_image_processing,IEEE Transactions on Image Processing,long_tail_paper,36,0.1111,,0.278,0.673
artifact_mxnet,MXNet,oss_project,36,0.9722,,0.028,0.905
msra_jingjing_fu_2008,Jingjing Fu,msra_phd_fellowship,36,0.0278,,0.583,0.522
oa_paper_hierarchical_graph_convolution_network_for_traffic,Hierarchical Graph Convolution Network for Traffic Forecasting,long_tail_paper,36,0.3056,,0.306,0.769
mid_tier_musician_cuco,Cuco,mid_tier_musician,36,0.7778,,0.028,0.904
mid_tier_architect_gertrude_comfort_morrow,Gertrude Comfort Morrow,mid_tier_architect,36,0.3889,,0.333,0.671
oa_paper_highly_selective_electrochemical_nitrate_reduction,"Highly selective electrochemical nitrate reduction using copper phosphide self-supported copper foam electrode: Performance, mechanism, and applicatio...",long_tail_paper,36,0.1944,,0.25,0.792
mid_tier_book_to_be_taught_if_fortunate,To Be Taught If Fortunate,mid_tier_book,36,0.7222,,0.111,0.844
mid_tier_writer_hwang_bo_reum,Hwang Bo-reum,mid_tier_writer,36,0.5,,0.25,0.659
mid_tier_architect_atanasije_nikoli,Atanasije Nikolić,mid_tier_architect,36,0.4444,,0.278,0.698
mid_product_snowplow,Snowplow,mid_tier_product,36,0.0,,0.028,0.669
mid_tier_writer_marta_acosta,Marta Acosta,mid_tier_writer,36,0.5833,,0.222,0.724
mid_tier_writer_maggie_ofarrell,Maggie O'Farrell,mid_tier_writer,36,0.9722,,0.028,0.869
imo_alexey_pakharev,Alexey Pakharev,imo_gold,36,0.0278,,0.417,0.631
ds_wenfeng_liang,Wenfeng Liang,deepseek_v3_author,36,0.3333,,0.25,0.649
mid_tier_athlete_cody_martin,Cody Martin,mid_tier_athlete,36,0.7778,,0.111,0.823
putnam_alex_lin_zhai,Alex Lin Zhai,putnam_fellow,36,0.3611,,0.444,0.691
artifact_surge_ai,Surge AI,ai_startup_or_company,36,0.6389,,0.167,0.787
artifact_llm_c,llm.c,oss_project,36,0.7222,,0.083,0.856
artifact_deepseek_v2,DeepSeek-V2,foundation_model,36,0.75,,0.056,0.752
imo_thomas_swayze,Thomas Swayze,imo_gold,36,0.1389,,0.333,0.731
mid_tier_book_the_dark_forest,The Dark Forest,mid_tier_book,36,0.9722,,0.028,0.875
mid_tier_writer_louise_fitzhugh,Louise Fitzhugh,mid_tier_writer,36,0.8611,,0.028,0.872
ikp_t67_drew_davidson,Drew Davidson,long_tail_researcher_ikp,36,0.2222,,0.472,0.624
artifact_dreamer_v3_paper,Dreamer V3 paper,research_paper,36,0.0,,0.139,0.578
oa_paper_towards_real_time_path_planning_through_deep_reinf,Towards Real-Time Path Planning through Deep Reinforcement Learning for a UAV in Dynamic Environments,long_tail_paper,36,0.0556,,0.306,0.769
mid_tier_book_hunchback,Hunchback,mid_tier_book,36,0.1111,,0.083,0.651
artifact_udio,Udio,foundation_model,36,0.6389,,0.139,0.714
mid_tier_actor_carolyn_craig,Carolyn Craig,mid_tier_actor,36,0.5556,,0.278,0.689
msra_shenghua_liu_2009,Shenghua Liu,msra_phd_fellowship,36,0.1944,,0.444,0.585
mid_tier_book_a_desolation_called_peace,A Desolation Called Peace,mid_tier_book,36,0.8056,,0.056,0.896
mid_tier_athlete_mary_ann_eisel,Mary-Ann Eisel,mid_tier_athlete,36,0.5278,,0.333,0.679
mid_tier_athlete_linky_boshoff,Linky Boshoff,mid_tier_athlete,36,0.4722,,0.333,0.682
oa_paper_deep_learning_for_digital_pathology_image_analysis,Deep learning for digital pathology image analysis: A comprehensive tutorial with selected use cases,long_tail_paper,36,0.3611,,0.194,0.805
oa_paper_deep_fuzzy_cognitive_maps_for_interpretable_multiv,Deep Fuzzy Cognitive Maps for Interpretable Multivariate Time Series Prediction,long_tail_paper,36,0.0278,,0.472,0.727
icpc_egor_suvorov_2014,Egor Suvorov,icpc_world_finals_gold,36,0.2222,,0.278,0.729
oa_paper_evaluating_the_effectiveness_of_educational_data_m,Evaluating the effectiveness of educational data mining techniques for early prediction of students' academic failure in introductory programming cour...,long_tail_paper,36,0.1667,,0.389,0.707
artifact_hyena_hierarchy_paper,Hyena Hierarchy paper,research_paper,36,0.0,,0.139,0.784
ds_chenggang_zhao,Chenggang Zhao,deepseek_v3_author,36,0.0278,,0.611,0.604
mid_tier_journalist_andrew_huberman,Andrew Huberman,mid_tier_journalist,36,0.9722,,0.028,0.893
ikp_t67_yenhung_lin,Yen‐Hung Lin,long_tail_researcher_ikp,36,0.0,,0.5,0.572
mid_tier_oss_maintainer_chris_dyer,Chris Dyer,mid_tier_oss_maintainer,36,0.0,,0.194,0.584
mid_tier_chef_mashama_bailey,Mashama Bailey,mid_tier_chef,36,0.9167,,0.028,0.833
oa_paper_the_python_arm_radar_toolkit_py_art_a_library_for_,"The Python ARM Radar Toolkit (Py-ART), a Library for Working with Weather Radar Data in the Python Programming Language",long_tail_paper,36,0.7222,,0.028,0.917
mid_tier_actor_john_hawkes,John Hawkes,mid_tier_actor,36,0.8333,,0.028,0.835
imo_dmitry_krachun,Dmitry Krachun,imo_gold,36,0.1389,,0.194,0.772
oa_paper_robust_log_based_anomaly_detection_on_unstable_log,Robust log-based anomaly detection on unstable log data,long_tail_paper,36,0.3333,,0.333,0.73
rhodes_2017_jory_m_fleming,Jory M. Fleming,rhodes_scholar,36,0.5278,,0.222,0.624
oa_paper_kazdanwarner_equation_on_graph,Kazdan–Warner equation on graph,long_tail_paper,36,0.1667,,0.5,0.684
artifact_variational_inference_paper,Variational Inference paper,research_paper,36,0.0,,0.056,0.785
oa_paper_general_data_protection_regulation_gdpr,General Data Protection Regulation (GDPR),long_tail_paper,36,0.6111,,0.25,0.732
putnam_samuel_zbarsky,Samuel Zbarsky,putnam_fellow,36,0.3611,,0.278,0.689
mid_founder_baiju_bhatt,Baiju Bhatt,mid_tier_founder,36,0.8056,,0.056,0.813
mid_tier_athlete_patrick_beverley,Patrick Beverley,mid_tier_athlete,36,0.9167,,0.028,0.822
csrankings_william_l__scherlis,William L. Scherlis,cs_faculty,36,0.7778,,0.111,0.767
imo_fan_zheng,Fan Zheng,imo_gold,36,0.1944,,0.389,0.636
oa_paper_twitter_sentiment_analysis_with_deep_convolutional,Twitter Sentiment Analysis with Deep Convolutional Neural Networks,long_tail_paper,36,0.4167,,0.194,0.796
mid_tier_historical_ken_thompson,Ken Thompson,mid_tier_historical,36,0.9722,,0.028,0.906
imo_jongwon_lee,Jongwon Lee,imo_gold,36,0.1944,,0.361,0.658
artifact_diffie_hellman_paper,Diffie-Hellman paper,research_paper,36,0.0,,0.25,0.675
mid_tier_athlete_toms_etcheverry,Tomás Etcheverry,mid_tier_athlete,36,0.0,,0.056,0.711
gpt5_cedric_whitney,Cedric Whitney,gpt5_system_card_author,36,0.0278,,0.667,0.556
csrankings_phoebe_sengers,Phoebe Sengers,cs_faculty,36,0.75,,0.111,0.882
artifact_carbon,Carbon,programming_language,36,0.8611,,0.056,0.899
oa_paper_tased_net_temporally_aggregating_spatial_encoder_d,TASED-Net: Temporally-Aggregating Spatial Encoder-Decoder Network for Video Saliency Detection,long_tail_paper,36,0.4444,,0.028,0.898
ikp_t67_jayashree_mohan,Jayashree Mohan,long_tail_researcher_ikp,36,0.3611,,0.361,0.696
msra_loi_luu_2016,Loi Luu,msra_phd_fellowship,36,0.6944,,0.139,0.68
oa_paper_three_dimensional_convolutional_neural_networks_an,Three-Dimensional Convolutional Neural Networks and a Cross-Docked Data Set for Structure-Based Drug Design,long_tail_paper,36,0.4167,,0.222,0.785
mid_tier_chef_ina_garten,Ina Garten,mid_tier_chef,36,0.8889,,0.028,0.877
artifact_knuth_prize,Knuth Prize,award,36,0.8611,,0.056,0.82
oa_paper_availability_aware_mapping_of_service_function_cha,Availability-aware mapping of service function chains,long_tail_paper,36,0.0833,,0.306,0.728
msra_jun_kato_2012,Jun Kato,msra_phd_fellowship,36,0.4444,,0.306,0.633
oa_paper_space_time_neural_irradiance_fields_for_free_viewp,Space-time Neural Irradiance Fields for Free-Viewpoint Video,long_tail_paper,36,0.0833,,0.333,0.751
oa_paper_antismash_6_0_improving_cluster_detection_and_comp,antiSMASH 6.0: improving cluster detection and comparison capabilities,long_tail_paper,36,0.6389,,0.139,0.805
msra_yingwei_pan_2015,Yingwei Pan,msra_phd_fellowship,36,0.1667,,0.5,0.598
mid_tier_architect_ignazio_gardella,Ignazio Gardella,mid_tier_architect,36,0.8056,,0.056,0.835
oa_paper_a_hardware_design_language_for_timing_sensitive_in,A Hardware Design Language for Timing-Sensitive Information-Flow Security,long_tail_paper,36,0.4722,,0.139,0.795
csrankings_joyce_yue_chai,Joyce Yue Chai,cs_faculty,36,0.6389,,0.167,0.811
oa_paper_hierarchical_neural_story_generation,Hierarchical Neural Story Generation,long_tail_paper,36,0.6389,,0.083,0.812
ikp_t67_meera_sridhar,Meera Sridhar,long_tail_researcher_ikp,36,0.0,,0.444,0.598
mid_tier_book_network_effect,Network Effect,mid_tier_book,36,0.7222,,0.167,0.827
csrankings_anupam_datta,Anupam Datta,cs_faculty,36,0.8056,,0.028,0.823
mid_tier_athlete_botic_van_de_zandschulp,Botic van de Zandschulp,mid_tier_athlete,36,0.7778,,0.028,0.918
ioi_pasin_manurangsi,Pasin Manurangsi,ioi_gold,36,0.6111,,0.167,0.677
mid_tier_athlete_brandon_williams,Brandon Williams,mid_tier_athlete,36,0.5833,,0.111,0.607
mid_tier_actor_ashley_park,Ashley Park,mid_tier_actor,36,0.7778,,0.028,0.837
msra_hongming_zhang_2019,Hongming Zhang,msra_phd_fellowship,36,0.1944,,0.389,0.626
mid_tier_writer_madeleine_vinton_dahlgren,Madeleine Vinton Dahlgren,mid_tier_writer,36,0.6944,,0.111,0.739
artifact_self_rag_paper,Self-RAG paper,research_paper,36,0.0,,0.111,0.528
mid_tier_book_babel,Babel,mid_tier_book,36,0.0,,0.083,0.59
mid_tier_athlete_kathy_may,Kathy May,mid_tier_athlete,36,0.6389,,0.194,0.741
mid_tier_writer_atia_abawi,Atia Abawi,mid_tier_writer,36,0.7222,,0.111,0.816
oa_paper_virtualhome_simulating_household_activities_via_pr,VirtualHome: Simulating Household Activities Via Programs,long_tail_paper,36,0.75,,0.056,0.817
csrankings_anhong_guo,Anhong Guo,cs_faculty,36,0.5278,,0.25,0.792
mid_tier_book_flights,Flights,mid_tier_book,36,0.8889,,0.083,0.857
gov_ai_brando_benifei,Brando Benifei,mid_tier_gov_ai_policy,36,0.7778,,0.083,0.853
mid_tier_book_freshwater,Freshwater,mid_tier_book,36,0.8889,,0.056,0.886
mid_tier_writer_margaret_craven_writer,Margaret Craven (writer),mid_tier_writer,36,0.7222,,0.139,0.679
mid_tier_activist_list_of_lgbtq_rights_activists,List of LGBTQ rights activists,mid_tier_activist,36,0.8611,,0.056,0.767
ikp_t67_zhifeng_bao,Zhifeng Bao,long_tail_researcher_ikp,36,0.5556,,0.111,0.822
csrankings_mahadev_satyanarayanan,Mahadev Satyanarayanan,cs_faculty,36,0.75,,0.056,0.776
mid_tier_athlete_list_of_grand_slam_mixed_doubles_champions,List of Grand Slam mixed doubles champions,mid_tier_athlete,36,0.5278,,0.278,0.699
imo_benjamin_gunby,Benjamin Gunby,imo_gold,36,0.3333,,0.222,0.775
artifact_onnx,ONNX,oss_project,36,0.9722,,0.028,0.927
icpc_niyaz_nigmatullin_2012,Niyaz Nigmatullin,icpc_world_finals_gold,36,0.3056,,0.167,0.79
artifact_o3_mini,o3-mini,foundation_model,36,0.5278,,0.222,0.686
mid_tier_athlete_joannette_kruger,Joannette Kruger,mid_tier_athlete,36,0.5278,,0.194,0.794
gov_ai_jennifer_strong,Jennifer Strong,mid_tier_gov_ai_policy,36,0.8611,,0.083,0.814
oa_paper_vital_nodes_identification_in_complex_networks,Vital nodes identification in complex networks,long_tail_paper,36,0.4167,,0.222,0.759
csrankings_peter_m__chen,Peter M. Chen,cs_faculty,36,0.5833,,0.028,0.844
artifact_gemini_the_product,Gemini (the product),industry_product,36,0.9167,,0.056,0.875
oa_paper_agronomic_nitrogenuse_efficiency_of_rice_can_be_in,Agronomic nitrogen‐use efficiency of rice can be increased by driving<i>Os<scp>NRT</scp>2.1</i>expression with the<i>Os<scp>NAR</scp>2.1</i>promoter,long_tail_paper,36,0.3889,,0.167,0.851
oa_paper_artificial_neural_networks_based_machine_learning_,Artificial Neural Networks-Based Machine Learning for Wireless Networks: A Tutorial,long_tail_paper,36,0.1667,,0.361,0.723
artifact_mistral_large,Mistral Large,foundation_model,36,0.2222,,0.056,0.735
csrankings_euiwoong_lee,Euiwoong Lee,cs_faculty,36,0.7778,,0.083,0.848
mid_tier_writer_david_bradley_novelist,David Bradley (novelist),mid_tier_writer,36,0.7222,,0.083,0.782
artifact_numba,Numba,oss_project,36,0.9444,,0.028,0.862
mid_tier_writer_blood_work_novel,Blood Work (novel),mid_tier_writer,36,0.75,,0.056,0.853
artifact_open_interpreter,Open Interpreter,oss_project,36,0.8333,,0.028,0.826
putnam_david_h_yang,David H. Yang,putnam_fellow,36,0.4167,,0.306,0.692
msra_bolei_zhou_2011,Bolei Zhou,msra_phd_fellowship,36,0.6944,,0.111,0.692
mid_tier_actor_holliston_coleman,Holliston Coleman,mid_tier_actor,36,0.5556,,0.25,0.689
artifact_deepseek_coder_v2,DeepSeek-Coder-V2,foundation_model,36,0.75,,0.139,0.699
artifact_whisperx,WhisperX,foundation_model,36,0.6944,,0.139,0.8
artifact_crystal,Crystal,programming_language,36,0.9722,,0.028,0.902
artifact_sparrow,Sparrow,foundation_model,36,0.8333,,0.056,0.867
imo_mark_sellke,Mark Sellke,imo_gold,36,0.5833,,0.083,0.79
oa_paper_lego_loam_lightweight_and_ground_optimized_lidar_o,LeGO-LOAM: Lightweight and Ground-Optimized Lidar Odometry and Mapping on Variable Terrain,long_tail_paper,36,0.6944,,0.056,0.859
oa_paper_parameter_extraction_of_solar_photovoltaic_models_,Parameter extraction of solar photovoltaic models using an improved whale optimization algorithm,long_tail_paper,36,0.1667,,0.278,0.771
mid_tier_architect_hidetsugu_aneha,Hidetsugu Aneha,mid_tier_architect,36,0.5556,,0.306,0.74
msra_sanghyun_woo_2020,Sanghyun Woo,msra_phd_fellowship,36,0.5278,,0.278,0.665
oa_paper_long_term_feature_banks_for_detailed_video_underst,Long-Term Feature Banks for Detailed Video Understanding,long_tail_paper,36,0.7222,,0.056,0.812
mid_tier_writer_premee_mohamed,Premee Mohamed,mid_tier_writer,36,0.6389,,0.083,0.812
imo_mitchell_lee,Mitchell Lee,imo_gold,36,0.3056,,0.25,0.78
oa_paper_conditional_prompt_learning_for_vision_language_mo,Conditional Prompt Learning for Vision-Language Models,long_tail_paper,36,0.6667,,0.111,0.822
mid_tier_comedian_kate_berlant,Kate Berlant,mid_tier_comedian,36,0.8056,,0.028,0.771
mid_tier_writer_aliya_whiteley,Aliya Whiteley,mid_tier_writer,36,0.7778,,0.056,0.786
mid_tier_architect_alfred_giles_architect,Alfred Giles (architect),mid_tier_architect,36,0.7778,,0.028,0.87
mid_tier_writer_fred_chappell,Fred Chappell,mid_tier_writer,36,0.8333,,0.028,0.851
oa_paper_a_survey_on_visual_transformer,A Survey on Visual Transformer,long_tail_paper,36,0.0,,0.361,0.698
artifact_moonshot_ai,Moonshot AI,ai_startup_or_company,36,0.7222,,0.056,0.856
imo_jirawat_anunrojwong,Jirawat Anunrojwong,imo_gold,36,0.1111,,0.472,0.641
csrankings_cyrus_omar,Cyrus Omar,cs_faculty,36,0.6667,,0.111,0.839
oa_paper_planning_chemical_syntheses_with_deep_neural_netwo,Planning chemical syntheses with deep neural networks and symbolic AI,long_tail_paper,36,0.6389,,0.139,0.809
oa_paper_multi_adversarial_discriminative_deep_domain_gener,Multi-Adversarial Discriminative Deep Domain Generalization for Face Presentation Attack Detection,long_tail_paper,36,0.2778,,0.167,0.815
