entity_id,cohort,gold_chars,gold_words,gold_named_facts,gold_sentences
ikp_t67_waqar_amin,long_tail_researcher_ikp,558,84,2,3
ikp_t67_yumi_horiuchi,long_tail_researcher_ikp,566,84,2,3
ikp_t67_yaning_guo,long_tail_researcher_ikp,562,84,2,3
ikp_t67_fangming_lu,long_tail_researcher_ikp,559,84,2,3
ikp_t67_shuangxi_chen,long_tail_researcher_ikp,563,84,2,3
ikp_t67_hidetsugu_irie,long_tail_researcher_ikp,566,84,2,3
ikp_t67_jihoon_cho,long_tail_researcher_ikp,562,85,2,3
ikp_t67_anna_forlenza_bailey,long_tail_researcher_ikp,573,84,2,3
ikp_t67_yenhung_lin,long_tail_researcher_ikp,568,86,2,3
ikp_t67_shanlu_liu,long_tail_researcher_ikp,563,86,2,3
ikp_t67_shandan_zhou,long_tail_researcher_ikp,560,84,2,3
ikp_t67_christophe_gyurgyik,long_tail_researcher_ikp,565,84,2,3
ikp_t67_christian_faerber,long_tail_researcher_ikp,567,84,2,3
ikp_t67_fabrizio_lombardi,long_tail_researcher_ikp,581,86,2,3
ikp_t67_ali_zlfkar_coban,long_tail_researcher_ikp,567,85,1,3
ikp_t67_pankaj_kansal,long_tail_researcher_ikp,565,84,2,3
ikp_t67_dongbo_liu,long_tail_researcher_ikp,564,85,2,3
ikp_t67_julien_gamba,long_tail_researcher_ikp,561,84,2,3
ikp_t67_jean_marc_gaudin,long_tail_researcher_ikp,570,84,2,3
ikp_t67_alok_mishra,long_tail_researcher_ikp,564,85,2,3
ikp_t67_thales_bandiera_paiva,long_tail_researcher_ikp,569,85,2,3
ikp_t67_helper_zhou,long_tail_researcher_ikp,569,84,2,3
ikp_t67_sowmya_dharanipragada,long_tail_researcher_ikp,569,84,2,3
ikp_t67_qiansheng_rao,long_tail_researcher_ikp,565,84,2,3
ikp_t67_wenhong_li,long_tail_researcher_ikp,566,85,2,3
ikp_t67_eyee_hyun_nam,long_tail_researcher_ikp,562,85,2,3
ikp_t67_shilong_gou,long_tail_researcher_ikp,563,84,2,3
ikp_t67_jinling_yin,long_tail_researcher_ikp,567,85,2,3
ikp_t67_arup_mondal,long_tail_researcher_ikp,561,84,2,3
ikp_t67_xueqiang_yan,long_tail_researcher_ikp,566,85,2,3
ikp_t67_graciela_sala,long_tail_researcher_ikp,569,85,2,3
ikp_t67_yuhang_gan,long_tail_researcher_ikp,561,84,2,3
ikp_t67_chenren_xu,long_tail_researcher_ikp,562,85,2,3
ikp_t67_nariyoshi_chida,long_tail_researcher_ikp,567,84,2,3
ikp_t67_stefan_schemmer,long_tail_researcher_ikp,566,84,2,3
ikp_t67_heydar_shariatzadeh,long_tail_researcher_ikp,568,84,2,3
ikp_t67_eleonora_franchi_scarselli,long_tail_researcher_ikp,580,85,2,3
ikp_t67_seemanta_saha,long_tail_researcher_ikp,566,84,2,3
ikp_t67_zhouyang_jia,long_tail_researcher_ikp,566,84,2,3
ikp_t67_jaroslaw_cwiklik,long_tail_researcher_ikp,565,84,2,3
ikp_t67_laure_fournier,long_tail_researcher_ikp,570,85,2,3
ikp_t67_jihyuck_jo,long_tail_researcher_ikp,561,84,2,3
ikp_t67_zicang_xu,long_tail_researcher_ikp,559,84,2,3
ikp_t67_gianluca_passaro,long_tail_researcher_ikp,576,85,2,3
ikp_t67_christina_solomonidou,long_tail_researcher_ikp,575,84,2,3
ikp_t67_alexander_eulitz,long_tail_researcher_ikp,565,84,2,3
ikp_t67_yeonghyeon_kim,long_tail_researcher_ikp,562,84,2,3
ikp_t67_zheming_zhou,long_tail_researcher_ikp,559,84,2,3
ikp_t67_sasi_kiran_suddarsi,long_tail_researcher_ikp,571,85,2,3
ikp_t67_shiyin_zhu,long_tail_researcher_ikp,569,85,2,3
ikp_t67_andrea_galeazzi,long_tail_researcher_ikp,567,85,2,3
ikp_t67_jinbin_wang,long_tail_researcher_ikp,574,86,2,3
ikp_t67_wenjia_cai,long_tail_researcher_ikp,567,85,2,3
ikp_t67_chuanjun_zeng,long_tail_researcher_ikp,565,84,2,3
ikp_t67_tarannum_khan,long_tail_researcher_ikp,564,84,2,3
ikp_t67_zaifeng_pan,long_tail_researcher_ikp,563,84,2,3
ikp_t67_mengqi_yang,long_tail_researcher_ikp,563,85,2,3
oa_paper_highly_selective_electrochemical_nitrate_reduction,long_tail_paper,752,105,5,4
oa_paper_forward_compatible_few_shot_class_incremental_lear,long_tail_paper,655,94,8,4
oa_paper_nonlocal_advantage_of_quantum_coherence,long_tail_paper,651,94,4,4
oa_paper_chaos_in_generically_coupled_phase_oscillator_netw,long_tail_paper,694,99,5,4
oa_paper_deep_exploration_of_random_forest_model_boosts_the,long_tail_paper,753,111,4,4
oa_paper_discrete_multimodal_hashing_with_canonical_views_f,long_tail_paper,684,101,7,4
oa_paper_big_data_methods,long_tail_paper,624,94,4,6
oa_paper_deep_learning_empowered_digital_forensics_for_edge,long_tail_paper,679,98,6,4
oa_paper_hierarchical_graph_convolution_network_for_traffic,long_tail_paper,664,96,7,4
oa_paper_iot_for_structural_health_monitoring,long_tail_paper,656,94,3,5
oa_paper_a_model_for_designing_healthcare_service_based_on_,long_tail_paper,639,95,2,4
oa_paper_energy_minimization_in_internet_of_things_system_b,long_tail_paper,653,95,6,4
oa_paper_design_guidelines_for_opportunistic_routing_in_und,long_tail_paper,699,101,3,8
oa_paper_optimal_task_offloading_and_resource_allocation_in,long_tail_paper,697,104,8,4
oa_paper_cvcg_cooperative_v2v_aided_transmission_scheme_bas,long_tail_paper,724,106,9,4
oa_paper_virtual_reality_for_management_of_pain_in_hospital,long_tail_paper,714,102,4,4
oa_paper_diagnosis_of_benign_and_malignant_breast_lesions_o,long_tail_paper,724,110,7,4
oa_paper_a_comprehensive_comparison_of_recent_developed_met,long_tail_paper,726,106,3,4
oa_paper_multi_user_activity_recognition_challenges_and_opp,long_tail_paper,664,94,4,4
oa_paper_prep_whores_and_hiv_prevention_the_queer_communica,long_tail_paper,678,98,8,4
oa_paper_key_management_systems_for_smart_grid_advanced_met,long_tail_paper,667,98,5,4
oa_paper_a_novel_parabolic_trough_solar_collector_model__va,long_tail_paper,738,107,5,5
oa_paper_spatial_distribution_ecological_risk_and_sources_o,long_tail_paper,723,107,4,4
oa_paper_automatic_generation_of_data_oriented_exploits,long_tail_paper,653,95,3,4
oa_paper_architectural_principles_for_cloud_software,long_tail_paper,657,94,6,4
oa_paper_availability_aware_mapping_of_service_function_cha,long_tail_paper,653,94,4,4
oa_paper_joint_detection_and_localization_of_stealth_false_,long_tail_paper,731,107,7,4
oa_paper_continuous_variation_of_lattice_dimensions_and_por,long_tail_paper,699,101,8,4
oa_paper_automated_grading_of_gliomas_using_deep_learning_i,long_tail_paper,754,111,5,6
oa_paper_cloud_mining_pool_aided_blockchain_enabled_interne,long_tail_paper,699,101,7,4
oa_paper_comparing_deep_learning_architectures_for_sentimen,long_tail_paper,682,97,3,4
oa_paper_obstacle_detection_and_classification_using_deep_l,long_tail_paper,710,102,2,5
oa_paper_latent_class_analysis_an_example_for_reporting_res,long_tail_paper,635,94,3,5
oa_paper_caps_triplegan_gan_assisted_capsnet_for_hyperspect,long_tail_paper,663,94,6,4
oa_paper_effects_of_learning_physics_using_augmented_realit,long_tail_paper,693,102,5,4
oa_paper_photoacoustic_source_detection_and_reflection_arti,long_tail_paper,702,101,7,5
oa_paper_inhibition_of_acetylcholinesterase_and_butyrylchol,long_tail_paper,733,100,1,4
oa_paper_attitudes_of_hotel_customers_towards_the_use_of_se,long_tail_paper,698,103,2,4
oa_paper_hyperplane_assisted_evolutionary_algorithm_for_man,long_tail_paper,695,96,7,4
oa_paper_comparison_and_sub_supersolution_principles_for_th,long_tail_paper,659,94,2,4
oa_paper_mixgroup_accumulative_pseudonym_exchanging_for_loc,long_tail_paper,699,101,7,4
oa_paper_exponential_laws_of_computing_growth,long_tail_paper,629,93,1,6
oa_paper_a_lightweight_authentication_and_key_agreement_sch,long_tail_paper,674,99,4,4
oa_paper_dict2vec__learning_word_embeddings_using_lexical_d,long_tail_paper,678,95,6,4
oa_paper_the_effect_of_intellectual_capital_on_competitive_,long_tail_paper,725,105,4,4
oa_paper_humanrobot_collaboration_acceptance_model_developm,long_tail_paper,711,103,4,4
oa_paper_whatsapp_messenger_as_an_adjunctive_tool_for_telem,long_tail_paper,702,102,7,4
oa_paper_baicalein_and_baicalin_promote_antitumor_immunity_,long_tail_paper,707,102,4,4
oa_paper_effects_of_guided_reflexivity_and_team_feedback_on,long_tail_paper,754,110,3,5
oa_paper_a_systematic_review_of_natural_language_processing,long_tail_paper,698,101,4,4
oa_paper_balance_learning_for_ship_detection_from_synthetic,long_tail_paper,713,103,4,4
oa_paper_superrecognisers_in_action_evidence_from_facematch,long_tail_paper,676,101,4,5
oa_paper_solar_flares_coronal_mass_ejections_and_solar_ener,long_tail_paper,701,100,3,5
oa_paper_breaking_winner_takes_all_iterative_winners_out_ne,long_tail_paper,704,99,8,4
oa_paper_a_survey_on_centrality_metrics_and_their_network_r,long_tail_paper,668,99,6,4
oa_paper_transfer_learning_for_wireless_networks_a_comprehe,long_tail_paper,675,99,4,6
oa_paper_contract_based_program_repair_without_the_contract,long_tail_paper,655,96,4,5
oa_paper_increasing_the_efficiency_of_trial_patient_matchin,long_tail_paper,738,105,2,7
oa_paper_machine_learning_inspired_sound_based_amateur_dron,long_tail_paper,713,101,8,4
oa_paper_scpbricsscp_countries_and_scientific_excellence_a_,long_tail_paper,728,104,2,5
oa_paper_multi_robot_auctions_for_allocation_of_tasks_with_,long_tail_paper,653,95,5,4
oa_paper_physics_driven_pattern_adjustment_for_direct_3d_ga,long_tail_paper,662,98,3,5
oa_paper_critical_stationary_kirchhoff_equations_in_mathbb_,long_tail_paper,683,98,3,4
oa_paper_metrics_for_assessing_blockchain_based_healthcare_,long_tail_paper,684,97,3,5
oa_paper_spyrmsd_symmetry_corrected_rmsd_calculations_in_py,long_tail_paper,646,93,2,5
oa_paper_high_speed_ntt_based_polynomial_multiplication_acc,long_tail_paper,716,97,7,4
oa_paper_breaking_the_rate_loss_bound_of_quantum_key_distri,long_tail_paper,700,100,8,4
oa_paper_a_survey_on_the_security_of_stateful_sdn_data_plan,long_tail_paper,658,98,5,4
oa_paper_graph_data_anonymization_de_anonymization_attacks_,long_tail_paper,706,98,7,4
oa_paper_learning_to_paraphrase_for_question_answering,long_tail_paper,625,92,5,4
oa_paper_uncertainty_in_structural_interpretation_lessons_t,long_tail_paper,634,93,1,5
oa_paper_intelligent_mobile_malware_detection_using_permiss,long_tail_paper,687,98,4,4
oa_paper_there_is_no_virtual_learning_the_materiality_of_di,long_tail_paper,638,94,6,4
oa_paper_gan_lab_understanding_complex_deep_generative_mode,long_tail_paper,716,102,8,4
oa_paper_decentralized_output_feedback_adaptive_nn_tracking,long_tail_paper,735,104,7,4
oa_paper_predicting_dementia_from_spontaneous_speech_using_,long_tail_paper,655,95,3,4
oa_paper_big_data_for_healthcare_industry_4_0_applications_,long_tail_paper,694,100,4,4
oa_paper_111_iinvited_paperi__towards_the_ultimate_mixed_re,long_tail_paper,706,103,5,6
oa_paper_nautilus_fishing_for_deep_bugs_with_grammars,long_tail_paper,667,96,6,4
oa_paper_a_hybrid_particle_swarm_optimization_and_genetic_a,long_tail_paper,729,104,1,6
oa_paper_fringe_pattern_denoising_based_on_deep_learning,long_tail_paper,659,96,3,4
oa_paper_infrared_and_visible_image_fusion_via_saliency_ana,long_tail_paper,696,101,4,4
oa_paper_a_bibliometric_analysis_of_topic_modelling_studies,long_tail_paper,643,96,3,4
oa_paper_efficient_sampling_of_sat_solutions_for_testing,long_tail_paper,661,96,5,4
oa_paper_a_comprehensive_and_quantitative_comparison_of_tex,long_tail_paper,752,105,2,4
oa_paper_comparison_of_grey_wolf_whale_water_cycle_ant_lion,long_tail_paper,745,110,2,4
oa_paper_dijkstras_and_a_star_in_finding_the_shortest_path_,long_tail_paper,669,99,5,4
oa_paper_hubers_m_estimation_based_process_uncertainty_robu,long_tail_paper,675,99,6,4
oa_paper_a_fivefactor_theory_perspective_on_causal_analysis,long_tail_paper,646,96,3,6
oa_paper_mathematical_frameworks_for_oscillatory_network_dy,long_tail_paper,682,97,7,4
oa_paper_assessment_of_machine_learning_time_series_respons,long_tail_paper,735,107,2,4
oa_paper_multi_label_learning_with_label_specific_features_,long_tail_paper,687,98,4,4
oa_paper_can_we_be_friends_with_mitsuku_a_longitudinal_stud,long_tail_paper,719,108,2,6
oa_paper_lexical_shifts_substantive_changes_and_continuity_,long_tail_paper,707,104,4,4
oa_paper_role_of_health_literacy_in_health_related_informat,long_tail_paper,719,103,8,4
oa_paper_lets_stop_trying_to_be_sexy__preparing_managers_fo,long_tail_paper,664,100,2,4
oa_paper_learning_placeholders_for_open_set_recognition,long_tail_paper,650,95,7,4
oa_paper_rpl_the_routing_standard_for_the_internet_of_thing,long_tail_paper,673,101,6,5
oa_paper_blockchain_assisted_distributed_and_lightweight_au,long_tail_paper,718,100,7,4
oa_paper_starbucks_marketing_communications_strategy_on_twi,long_tail_paper,636,91,3,4
oa_paper_mp_dash,long_tail_paper,590,89,4,4
oa_paper_inter_layer_synchronization_in_non_identical_multi,long_tail_paper,679,96,2,7
oa_paper_a_novel_optimal_bipartite_consensus_control_scheme,long_tail_paper,719,103,4,4
oa_paper_fashionq_an_ai_driven_creativity_support_tool_for_,long_tail_paper,703,102,6,5
oa_paper_quantum_bridge_analytics_i_a_tutorial_on_formulati,long_tail_paper,684,101,5,4
oa_paper_financial_inclusion_information_and_communication_,long_tail_paper,695,98,2,4
oa_paper_pull_based_load_distribution_in_large_scale_hetero,long_tail_paper,652,93,1,5
oa_paper_a_survey_of_cloud_computing_data_integrity_schemes,long_tail_paper,698,104,4,4
oa_paper_quantum_machine_learning_architecture_for_covid_19,long_tail_paper,739,105,6,4
oa_paper_invariant_models_for_causal_transfer_learning,long_tail_paper,663,92,2,4
oa_paper_deep_ten_texture_encoding_network,long_tail_paper,639,95,7,4
oa_paper_spatiotemporal_order_and_emergent_edge_currents_in,long_tail_paper,685,102,2,7
oa_paper_a_hybrid_data_mining_approach_for_intrusion_detect,long_tail_paper,688,102,8,5
oa_paper_iot_based_smart_crop_field_monitoring_and_automati,long_tail_paper,641,95,2,5
oa_paper_newton_sketch_a_near_linear_time_optimization_algo,long_tail_paper,692,98,5,5
oa_paper_eeg_based_emotion_recognition_using_4d_convolution,long_tail_paper,672,97,4,4
oa_paper_wisig_a_large_scale_wifi_signal_dataset_for_receiv,long_tail_paper,710,101,5,4
oa_paper_decoupling_shrinkage_and_selection_in_bayesian_lin,long_tail_paper,688,100,5,6
oa_paper_proactive_user_centric_secure_data_scheme_using_at,long_tail_paper,729,104,4,4
oa_paper_synthesis_of_new_donepezil_analogues_and_investiga,long_tail_paper,716,102,1,4
oa_paper_mnemonics_training_multi_class_incremental_learnin,long_tail_paper,661,96,4,4
oa_paper_black_box_optimization_for_automated_discovery,long_tail_paper,643,93,6,4
oa_paper_deep_fuzzy_cognitive_maps_for_interpretable_multiv,long_tail_paper,672,98,6,4
oa_paper_from_machine_learning_to_explainable_ai,long_tail_paper,624,90,4,4
oa_paper_a_survey_on_internet_of_things_security_from_data_,long_tail_paper,651,99,4,4
oa_paper_a_detection_and_recognition_system_of_pointer_mete,long_tail_paper,684,103,4,4
oa_paper_rethinking_thinking_aloud,long_tail_paper,614,90,4,4
oa_paper_analyzing_the_performance_of_classical_consensus_m,long_tail_paper,715,104,2,5
oa_paper_automated_detection_of_parkinsons_disease_using_mi,long_tail_paper,730,106,2,5
oa_paper_agronomic_nitrogenuse_efficiency_of_rice_can_be_in,long_tail_paper,751,121,2,5
oa_paper_do_large_language_models_understand_us,long_tail_paper,601,90,2,4
oa_paper_robot_learning_of_industrial_assembly_task_via_hum,long_tail_paper,681,98,3,4
oa_paper_malicious_accounts_dark_of_the_social_networks,long_tail_paper,654,97,3,5
oa_paper_the_coordination_of_talk_and_touch_in_adults_direc,long_tail_paper,678,99,3,4
oa_paper_intervention_effects_and_relativized_minimality_ne,long_tail_paper,705,100,4,4
oa_paper_green_relay_assisted_d2d_communications_with_dual_,long_tail_paper,688,100,6,4
oa_paper_a_survey_on_trust_and_reputation_models_for_web_se,long_tail_paper,687,103,4,4
oa_paper_fitting_potential_energy_surfaces_with_fundamental,long_tail_paper,750,109,5,6
oa_paper_automated_detection_of_abnormal_eeg_signals_using_,long_tail_paper,692,100,4,5
oa_paper_adaptive_decentralized_finite_time_fuzzy_secure_co,long_tail_paper,702,102,7,4
oa_paper_emotion_recognition_using_hybrid_gaussian_mixture_,long_tail_paper,678,100,6,4
oa_paper_automated_border_control_e_gates_and_facial_recogn,long_tail_paper,682,98,3,4
oa_paper_learning_descriptor_networks_for_3d_shape_synthesi,long_tail_paper,657,98,6,4
oa_paper_high_speed_hybrid_logic_full_adder_using_high_perf,long_tail_paper,685,98,6,4
oa_paper_deep_learning_models_for_the_prediction_of_rainfal,long_tail_paper,648,97,2,6
oa_paper_hate_speech_detection_is_not_as_easy_as_you_may_th,long_tail_paper,674,102,5,4
oa_paper_vehicle_position_correction_a_vehicular_blockchain,long_tail_paper,705,101,7,5
oa_paper_enhancing_the_customer_experience_with_virtual_and,long_tail_paper,724,106,1,4
oa_paper_combinatorial_optimization_with_graph_convolutiona,long_tail_paper,678,98,4,4
oa_paper_on_site_construction_quality_inspection_using_bloc,long_tail_paper,681,98,6,4
oa_paper_a_one_leader_multi_follower_bayesian_stackelberg_g,long_tail_paper,704,100,9,4
oa_paper_optimal_control_based_adaptive_nn_design_for_a_cla,long_tail_paper,694,100,8,4
oa_paper_mangonet_a_deep_semantic_segmentation_architecture,long_tail_paper,709,106,4,4
oa_paper_brein_memory_a_single_chip_binaryternary_reconfigu,long_tail_paper,729,109,9,4
oa_paper_fiery_future_instance_prediction_in_birds_eye_view,long_tail_paper,685,101,8,4
oa_paper_which_pathway_to_good_ideas_scpascp_n_attentionbas,long_tail_paper,683,104,2,6
oa_paper_a_hardware_design_language_for_timing_sensitive_in,long_tail_paper,676,98,6,5
oa_paper_a_small_world_topology_enhances_the_echo_state_pro,long_tail_paper,704,103,5,4
oa_paper_human_augmentation_past_present_and_future,long_tail_paper,657,95,4,4
oa_paper_paradoxes_and_the_nature_of_ambidexterity_in_it_tr,long_tail_paper,691,100,5,4
oa_paper_adaptive_rnn_tree_for_large_scale_human_action_rec,long_tail_paper,657,98,7,4
oa_paper_on_the_training_of_a_neural_network_for_online_pat,long_tail_paper,698,104,4,4
oa_paper_deep_learning_based_transfer_learning_for_classifi,long_tail_paper,683,99,6,6
oa_paper_deep_transfer_learning_for_industrial_automation_a,long_tail_paper,724,104,8,4
oa_paper_deep_plug_and_play_prior_for_low_rank_tensor_compl,long_tail_paper,654,96,4,4
oa_paper_contrast_and_generation_make_bart_a_good_dialogue_,long_tail_paper,663,99,7,4
oa_paper_modelling_the_tox21_10k_chemical_profiles_for_in_v,long_tail_paper,712,103,4,4
oa_paper_privacy_preserving_aggregation_for_federated_learn,long_tail_paper,688,97,8,4
oa_paper_multiresolution_recurrent_neural_networks_an_appli,long_tail_paper,677,97,7,4
oa_paper_fuzzy_rank_based_fusion_of_cnn_models_using_gomper,long_tail_paper,691,102,3,4
oa_paper_a_spatial_sis_model_in_advective_heterogeneous_env,long_tail_paper,666,97,4,4
oa_paper_predicting_student_final_performance_using_artific,long_tail_paper,672,96,1,4
oa_paper_a_survey_on_visual_transformer,long_tail_paper,626,93,5,4
oa_paper_large_scale_computational_screening_of_molecular_o,long_tail_paper,708,101,6,5
oa_paper_dimensions_of_digital_literacy_in_the_21st_century,long_tail_paper,693,99,3,4
oa_paper_accurate_and_efficient_2_bit_quantized_neural_netw,long_tail_paper,675,95,5,4
oa_paper_biomarker_discovery_and_validation_statistical_con,long_tail_paper,664,96,7,4
oa_paper_automatic_classification_of_sexism_in_social_netwo,long_tail_paper,723,105,8,4
oa_paper_ganhand_predicting_human_grasp_affordances_in_mult,long_tail_paper,669,96,5,4
oa_paper_a_comprehensive_overview_of_cyber_physical_systems,long_tail_paper,683,100,4,4
oa_paper_collective_action_and_market_formation_an_integrat,long_tail_paper,674,97,3,5
